Index,Name,Z_Classification,Subgroup_2,Subgroup_3,Subgroup_4,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,total amount
 ZB5K563-41, WETTER insulated protective boots S3 SRC black 41, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,64,49,63,43,0,2,0,0,0,2,32,44,137,153,92,23,6,4,1,0,0,1,20,338,63,21,376,70,41,8,1,8,11,2,55,28,1771
 ZB5K412-3XL, VILS cotton T-shirt blue 3XL (58), B, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,59,35,8,30,2,0,6,0,0,0,0,0,0,0,0,2,1,1,5,33,40,26,74,66,41,95,50,60,22,2,16,41,15,40,36,18,22,40,12,66,0,0,29,13,227,63,40,82,201,61,14,1693
 ZB5K507-44, REGEN safety shoes S1P SRA black/green 44, D, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,8,1,11,1,20,19,8,6,56,33,53,37,16,29,23,7,13,46,76,73,60,56,35,36,55,82,29,9,6,101,63,35,99,43,32,27,49,30,18,14,117,2,14,21,36,28,14,32,1,1681
 ZB5K417-L, TOBIAS cotton polo blue L (52), B, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,13,195,73,130,64,122,8,91,1,35,9,34,156,25,20,21,5,16,106,4,2,0,18,6,36,226,97,151,0,1677
 ZB5K305-XL, FABIAN protective overalls navy blue XL (54), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,81,33,36,36,36,78,223,44,21,20,13,5,46,80,102,73,20,101,41,19,69,15,19,44,151,51,26,8,124,2,1675
 ZB5K805-L, KALMIT protective trousers light gray L (52), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,104,123,178,172,71,9,41,33,82,254,78,30,32,41,89,25,32,46,46,28,16,44,27,21,6,4,1681
 ZB5K393-3XL-4XL," SIEG thermal long johns, graphite, 3XL-4XL", A, BODY PROTECTION, CLOTHES, THERMAL UNDERWEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,59,32,39,2,1,1,2,0,91,56,128,132,106,43,51,11,2,6,0,9,102,356,117,16,55,95,29,11,0,12,1,1,35,33,1688
 ZB5K416-L," TOBIAS cotton polo, dark gray L (52)", B, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,25,41,178,30,146,22,176,43,12,2,94,28,42,21,18,22,32,7,36,12,97,27,25,50,80,43,154,81,125,6,1685
 ZB5K309-M, FABIAN protective trousers dark gray M (50), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,103,35,85,34,173,104,29,11,1,4,12,4,4,2,75,125,43,92,116,49,25,37,20,34,51,123,75,123,39,0,1701
ZB5K750-11-W, RODER latex-coated protective gloves red/black 11 EAST, N, HAND PROTECTION, GLOVES, LATEX COATED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,0,1661
 ZB5K306-M, FABIAN protective trousers navy blue M (50), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,91,44,73,57,64,56,121,54,18,63,2,1,22,5,27,51,12,32,122,22,49,119,59,71,96,53,69,56,101,7,1659
 ZB5K378-M, MADS hybrid vest black M (50), A, BODY PROTECTION, CLOTHES, VEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,48,74,90,33,57,103,2,2,0,22,2,1,194,53,54,26,82,92,166,97,27,13,59,74,36,29,25,1,75,9,1654
 ZB5K278-1-M, EDGAR II protective overalls graphite M (50), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,50,55,85,76,78,95,73,121,22,4,7,22,4,0,5,0,126,36,88,50,33,101,56,54,108,85,47,34,40,35,16,1649
 ZB5K184, LESUM black uni helmet strap, C, HEAD PROTECTION, HELMET STRAP, LESUM HELMET STRAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,23,9,62,70,25,1,1,0,78,5,25,7,104,49,71,33,223,12,35,48,35,119,32,112,0,59,138,49,48,0,89,12,33,14,5,4,0,1,1,1682
 ZB5K416-XL, TOBIAS cotton polo dark gray XL (54), B, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,26,30,154,23,131,36,146,26,9,4,121,49,34,95,74,25,32,32,27,5,81,11,16,56,62,36,147,46,81,6,1630
 ZB5K507-42, REGEN safety shoes S1P SRA black/green 42, D, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,8,2,8,9,25,18,11,12,66,32,54,39,27,29,33,7,20,39,78,74,46,82,28,50,46,89,26,15,7,105,51,36,84,53,23,28,33,33,14,11,37,21,30,14,42,6,8,8,0,1616
 ZB5K464," TAKTISCH tactical belt with metal buckle, black, uni, 130 cm", N, BODY PROTECTION, CLOTHING ACCESSORIES, BELT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,167,145,25,211,110,106,99,146,201,151,135,15,1612
 ZB5K506-40, ZORGE safety shoes S3 SRC black 40, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,6,6,5,4,1,27,30,12,22,46,35,7,46,98,70,36,5,22,48,128,15,39,8,13,22,82,62,8,9,14,22,34,63,55,23,15,39,20,32,25,77,42,23,21,44,122,8,16,0,1608
 ZB5K258-M, BIESE softshell jacket black M (50), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,18,19,7,40,19,14,13,1,13,70,96,71,67,43,67,64,63,53,119,21,73,6,57,111,137,30,41,57,32,29,69,1,7,4,6,1615
 ZB5K412-S, VILS cotton T-shirt blue S (48), B, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,18,28,2,27,0,0,0,4,0,5,11,9,0,0,0,2,0,2,0,2,7,25,62,87,21,70,37,9,5,61,14,27,43,78,108,29,15,11,5,55,2,12,18,23,132,91,53,83,233,73,8,1606
ZB5K392-3XL-4XL, OSTE thermal T-shirt graphite 3XL-4XL, A, BODY PROTECTION, CLOTHES, THERMAL UNDERWEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,46,30,20,4,2,2,5,0,92,80,112,113,121,53,68,12,0,1,5,12,83,340,71,12,35,85,37,19,1,12,1,2,16,28,1582
 ZB5K306-2XL, FABIAN protective pants navy blue 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,103,21,43,54,90,78,240,137,25,27,99,0,7,2,33,37,4,29,47,16,14,9,56,88,63,32,29,30,116,1,1567
 ZB5K566-45, PLAUER SB SRA safety shoes black/green 45, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,41,7,8,30,49,71,59,115,23,60,16,41,12,2,30,44,49,62,49,78,96,40,78,12,0,0,63,32,53,77,73,62,44,55,1,1560
 ZB5K427-3XL, VILS cotton T-shirt navy blue 3XL (58), B, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25,39,22,50,78,13,119,34,19,111,4,32,4,0,1,13,0,0,0,0,46,33,28,68,222,132,151,180,111,20,1557
 ZB5K355-M, EMS protective trousers blue jeans M (50), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,64,46,48,21,13,46,20,13,33,4,30,6,42,46,22,14,16,33,73,53,28,33,15,55,56,66,39,60,34,50,53,74,44,33,29,20,51,59,43,43,9,6,2,0,4,0,1,2,0,1550
 ZB5K517-43, ZORGE high safety boots S1P SRC black 43, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,29,2,14,13,4,0,1,1,28,42,29,33,32,68,307,230,30,22,40,47,42,59,133,66,39,33,50,32,30,14,18,1,26,12,1549
 ZB5K508-39, MILDE women's safety shoes S1 SRC black/violet 39, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,4,2,6,6,5,0,5,11,13,8,5,18,6,5,7,32,39,19,48,81,34,20,33,33,28,9,50,113,42,27,54,67,20,42,61,64,61,29,77,22,118,47,49,30,40,33,23,1543
 ZB5K278-1-2XL, EDGAR II protective overalls graphite 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,59,40,71,73,73,35,51,97,118,59,20,7,1,1,5,2,95,6,94,39,49,59,73,55,63,92,40,34,39,37,22,1544
 ZB5K572-45, PLAUER SB SRA safety shoes navy blue/blue 45, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,50,96,23,81,22,42,18,5,23,48,36,50,99,91,23,32,41,42,26,2,40,30,96,98,87,174,60,41,19,1542
 ZB5K356-2XL, NEKAR protective pants black 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,12,73,63,29,19,28,4,8,0,0,0,0,50,39,36,21,15,19,19,26,25,9,7,27,34,121,96,48,70,59,56,36,27,22,4,14,56,76,51,15,18,32,78,35,27,4,4,18,8,1535
 ZB5K761-11, VECHTE nitrile-coated ribbed protective gloves green/gray (12 pairs/pack) 11, N, HAND PROTECTION, GLOVES, COATED NITRILE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,347,422,358,301,43,22,1533
 ZB5K257-M, ARGEN warning softshell jacket yellow M (50), A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,33,5,11,1,21,4,1,16,0,18,9,16,39,6,14,15,4,57,30,32,53,59,28,108,105,32,32,36,51,68,53,44,6,2,15,55,43,28,23,53,27,125,29,69,1,13,42,28,1560
 ZB5K800-2XL, LEMBERG protective sweatshirt dark gray 2XL (56), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE SWEATSHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,70,37,153,60,223,156,21,6,4,6,0,144,19,115,7,35,32,26,42,56,53,44,32,57,41,5,33,5,1535
 ZB5K414-M," VILS cotton T-shirt, black, size M", N, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,185,225,158,145,145,150,365,56,80,1514
 ZB5K757-11," JAGST protective gloves coated with polyurethane, black (12 pairs/pack) 11", N, HAND PROTECTION, GLOVES, COATED POLYURETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,230,248,303,281,394,9,1510
 ZB5K417-XL, TOBIAS cotton polo blue XL (54), B, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,6,174,64,119,44,122,15,62,1,48,9,28,116,55,83,36,20,18,73,5,1,2,15,1,51,172,68,83,5,1519
 ZB5K364-L, WERSE warning trousers yellow L (52), A, BODY PROTECTION, WARNING CLOTHING, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,35,12,29,16,12,13,12,13,1,12,40,40,39,16,26,27,27,53,33,12,22,49,57,64,67,35,27,39,118,57,27,41,46,34,92,53,99,18,29,28,1,1495
 ZB5K309-2XL, FABIAN protective trousers dark gray 2XL (56), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,105,33,69,16,201,85,146,40,33,48,6,2,14,46,41,28,7,67,48,11,20,11,18,22,12,73,42,126,42,0,1494
 ZB5K414-2XL," VILS cotton T-shirt, black, 2XL", N, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,111,73,110,276,139,159,351,245,16,1486
 ZB5K567-44, NAAB safety shoes S1P SRC dark gray 44, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,4,2,20,32,33,15,15,33,83,66,35,28,5,46,23,53,37,66,36,7,20,74,67,33,28,15,105,99,54,76,44,80,87,16,1458
 ZB5K330-L," LEDA warning jacket, insulated parka, yellow L (52)", A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,222,223,111,80,16,1,5,1,1,35,9,67,219,346,90,53,44,63,36,6,96,19,32,1,1782
 ZB5K276-1-L," EDGAR II protective trousers, dark beige L (52)", A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,48,49,68,74,106,85,43,69,39,40,64,63,40,67,53,88,9,1,0,0,0,4,5,111,77,68,44,36,60,13,1453
 ZB5K425-3XL, VILS cotton T-shirt gray melange 3XL (58), B, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,53,178,21,43,53,26,77,13,34,8,5,19,4,12,19,102,132,8,0,23,30,13,12,44,66,159,123,62,6,18,64,14,1448
 ZB5K562-46, RANDOW safety shoes S3 SRC dark green 46, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,25,22,28,48,46,18,6,6,6,68,60,122,84,70,46,9,4,0,0,0,0,20,83,89,98,68,41,33,67,80,6,19,33,30,27,1438
 ZB5K427-S," VILS cotton T-shirt, navy blue S (48)", B, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,22,15,41,81,161,118,101,9,0,7,0,35,0,1,0,1,0,0,1,6,11,50,40,147,212,75,170,97,1,1430
 ZB5K413-3XL, VILS cotton T-shirt white 3XL (58), C, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,9,7,135,2,0,0,1,0,4,5,5,2,4,13,0,15,1,4,2,14,4,16,13,19,92,33,59,11,2,16,5,27,207,48,23,14,8,0,2,0,0,0,0,0,0,473,48,44,35,8,1430
 ZB5K437-S, MURG sweatpants gray melange S (48), A, BODY PROTECTION, CLOTHES, PANTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,36,27,27,32,20,16,19,33,34,46,48,9,40,67,33,92,64,37,40,5,41,257,34,11,73,23,25,56,18,13,22,30,5,1480
 ZB5K805-XL, KALMIT safety pants light gray XL (54), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,89,94,183,144,61,15,28,19,75,225,80,20,16,28,54,23,18,76,35,18,15,27,9,9,7,1,1416
 ZB5K258-2XL, BIESE softshell jacket black 2XL (56), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,42,19,6,12,20,14,13,9,4,12,57,87,101,121,44,57,39,43,35,53,23,66,9,54,111,101,20,49,51,40,11,56,1,2,5,7,1417
 ZB5K194, PLONER safety helmet 4-point yellow uni (YELLOW), N, HEAD PROTECTION, PROTECTIVE HELMET, PLONER PROTECTIVE HELMET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,704,12,0,1391
 ZB5K411-S, VILS cotton T-shirt green S (48), C, BODY PROTECTION, CLOTHES, T-SHIRT,0,0,0,0,0,0,0,18,0,26,0,0,2,1,0,4,6,84,0,0,0,5,2,0,0,0,12,27,88,44,8,60,6,60,11,0,20,347,168,26,152,13,12,4,2,1,0,0,0,0,2,2,104,36,26,8,4,1390
 ZB5K247-M, REN insulated jacket navy blue M (50), B, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,70,27,12,4,1,6,13,2,34,76,139,59,39,8,7,8,0,0,0,23,9,282,137,18,2,88,9,26,12,77,153,2,12,16,1422
 ZB5K195, PLONER protective helmet 4-point blue uni (BLUE), N, HEAD PROTECTION, PROTECTIVE HELMET, PLONER PROTECTIVE HELMET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,281,690,2,1383
 ZB5K193, PLONER 4-point protective helmet white uni (WHITE), N, HEAD PROTECTION, PROTECTIVE HELMET, PLONER PROTECTIVE HELMET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,405,515,0,1376
 ZB5K312-L, FABIAN safety pants light gray L (52), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,69,42,2,30,48,152,2,15,32,315,43,54,18,397,18,4,11,2,69,27,33,50,4,42,6,7,4,1,0,1544
 ZB5K308-2XL, FABIAN protective overalls dark gray 2XL (56), B, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,90,42,56,28,123,50,128,41,6,6,4,1,1,64,28,98,1,33,12,28,21,2,14,11,12,181,22,115,66,23,1374
 ZB5K505-40,BARTEN safety shoes S1 SRC black 40, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,40,1,30,7,11,27,32,8,8,20,28,7,13,30,27,32,8,21,19,20,27,14,7,19,57,23,21,5,26,22,51,37,14,15,81,34,21,42,32,25,19,29,21,19,14,46,29,50,42,40,33,22,30,7,1363
 ZB5K563-46, WETTER insulated protective boots S3 SRC black 46, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,66,32,59,41,1,2,1,1,0,4,8,26,158,69,13,2,0,0,1,0,0,0,59,387,75,9,245,18,59,9,0,4,1,55,64,20,1501
 ZB5K312-XL, FABIAN safety pants light gray XL (54), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,46,40,2,29,47,142,27,2,9,307,55,64,4,352,18,1,4,21,68,20,49,190,0,34,6,4,6,1,0,1589
 ZB5K254-M, INN softshell jacket graphite M (50), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,44,47,43,6,1,7,2,2,11,1,5,0,34,85,29,11,6,7,26,13,74,9,2,33,35,78,42,51,19,32,25,21,19,15,20,20,54,62,88,66,30,15,35,18,71,7,15,27,7,1370
 ZB5K185, KRONACH helmet mounting bracket black uni (2 pcs/pack), C, HEAD PROTECTION, HELMET HOLDER, KRONACH HELMET HOLDER,1,7,15,12,565,0,0,7,30,2,18,7,7,19,23,23,6,1,35,36,0,0,47,0,0,76,64,0,0,39,33,70,2,15,37,2,14,183,6,1,29,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1439
 ZB5K295, EIB protective knee pads for paving PP black/gray uni (2 pcs/pack), N, LEG PROTECTION, KNEE PADS, EIB PAVERS KNEE PADS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,594,314,353,51,1358
 ZB5K311-XL, FABIAN protective overalls light gray XL (54), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,19,41,0,15,36,67,29,12,6,14,116,48,18,342,0,2,0,22,73,22,63,386,8,15,14,7,2,1,0,1408
 ZB5K330-XL," LEDA warning jacket, insulated parka, yellow, XL (54)", A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,249,202,130,64,13,11,6,4,6,25,5,67,201,344,80,39,42,19,1,7,126,23,18,7,1689
 ZB5K428-M, TOBIAS cotton polo navy blue M (50), C, BODY PROTECTION, CLOTHES, POLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,21,20,63,163,78,55,118,15,6,6,71,49,57,16,5,1,21,5,9,2,70,21,25,33,60,62,160,46,59,1,1341
 ZB5K356-S, NEKAR protective pants black S (48), A, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE TROUSERS,0,0,0,0,0,0,0,0,11,70,57,19,25,40,2,8,0,0,5,0,32,42,42,26,33,18,19,22,23,12,8,21,32,137,42,32,41,33,28,28,15,9,11,12,34,50,46,6,14,35,84,35,39,14,8,19,5,1341
 ZB5K391-3XL-4XL, SIEG thermal long johns blue 3XL-4XL, B, BODY PROTECTION, CLOTHES, THERMAL UNDERWEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,37,22,0,4,0,0,2,0,27,46,64,121,226,46,55,4,2,5,0,0,57,129,221,14,46,40,27,5,1,41,0,0,47,34,1353
 ZB5K311-L, FABIAN protective overalls light gray L (52), D, BODY PROTECTION, PROTECTIVE CLOTHING, PROTECTIVE Dungarees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,28,33,0,18,40,55,18,36,0,29,131,108,26,363,1,4,1,8,70,21,37,264,5,20,16,2,2,4,0,1371
 ZB5K517-42,ZORGE high safety boots S1P SRC black 42, A, LEG PROTECTION, SAFE SHOES, SHOES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,25,4,14,13,1,0,1,1,29,42,22,23,32,60,260,173,30,13,40,49,34,53,101,43,37,47,43,22,21,13,39,2,8,13,1335
 ZB5K242-M, MOZEL insulated jacket graphite M (50), B, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,55,59,25,0,11,5,0,0,1,0,1,0,29,41,33,22,19,15,4,1,1,2,13,25,30,99,136,128,51,28,1,0,1,0,51,9,101,35,105,81,20,13,15,0,1,88,1,0,26,1382
 ZB5K255-2XL, BIESE softshell jacket navy blue 2XL (56), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57,5,12,12,11,29,11,16,7,6,37,90,119,66,81,64,61,14,37,50,7,9,6,53,109,75,19,49,37,51,23,39,0,14,23,2,1327
 ZB5K257-2XL, ARGEN warning softshell jacket yellow 2XL (56), A, BODY PROTECTION, WARNING CLOTHING, JACKET,0,0,0,0,0,0,0,0,0,35,8,8,2,25,1,1,5,6,6,5,11,30,11,7,19,5,46,34,42,36,59,41,117,118,37,30,16,16,37,30,27,4,6,14,53,44,34,27,35,27,84,39,42,2,2,27,11,1322
 ZB5K438-S, BREND sweatshirt black S (48), A, BODY PROTECTION, CLOTHES, HOODIE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,7,37,23,12,8,11,44,18,34,21,9,1,35,68,116,36,13,68,47,39,30,42,57,6,2,30,82,112,35,18,19,56,49,33,14,11,27,1,1319
 ZB5K255-M, BIESE softshell jacket navy blue M (50), A, BODY PROTECTION, CLOTHES, JACKET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,53,6,12,8,21,37,14,8,2,8,37,81,104,80,60,116,73,28,36,36,11,8,12,62,48,89,26,19,18,57,42,43,1,12,16,1,1317
 ZB5K357-L, ELDE softshell pants graphite L (52), B, BODY PROTECTION, CLOTHES, PANTS,0,0,0,0,0,0,0,0,66,97,83,26,12,1,42,1,9,0,15,8,13,55,57,53,21,7,8,8,9,4,1,44,22,123,76,43,16,18,2,8,6,5,0,7,30,59,103,40,66,6,5,1,4,6,11,16,0,1313
 ZB5K390-3XL-4XL, OSTE thermal T-shirt blue 3XL-4XL, B, BODY PROTECTION, CLOTHES, THERMAL UNDERWEAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,26,0,2,4,0,0,2,0,32,51,67,121,202,42,70,4,0,1,0,2,54,129,195,12,51,29,33,9,7,41,0,0,53,36,1307
